user_id,email,created_date,browser,shipping_address
16,bryce_suscipit@hotmail.com,2022-01-03 11:49:05,safari,"{'city': 'Borer haven', 'country': 'LK', 'street_name': 'Frederick Burg', 'street_number': 98, 'zip_code': '08796'}"
17,elwyn_enim@yahoo.com,2022-01-03 13:34:11,safari,"{'city': 'Cronin shire', 'country': 'JO', 'street_name': 'Deion Glens', 'street_number': 91, 'zip_code': '7402'}"
18,ed_quas@gmail.com,2022-01-03 18:59:06,edge,"{'city': 'Gia land', 'country': 'MR', 'street_name': 'Altenwerth Corner', 'street_number': 44, 'zip_code': '175'}"
19,dessie_quo@gmail.com,2022-01-04 04:15:22,edge,"{'city': 'Adams shire', 'country': 'VG', 'street_name': 'Jessyca Road', 'street_number': 166, 'zip_code': '7616'}"
20,aryanna84@hotmail.com,2022-01-04 11:48:05,firefox,"{'city': 'Kilback land', 'country': 'MM', 'street_name': 'Mitchell Row', 'street_number': 38, 'zip_code': '278'}"
21,brandy_laboriosam@hotmail.com,2022-01-04 16:02:57,chrome,"{'city': 'Walsh bury', 'country': 'CL', 'street_name': 'Cartwright Isle', 'street_number': 147, 'zip_code': '5172'}"
22,angelita_quam@gmail.com,2022-01-04 17:16:12,chrome,"{'city': 'Port Letha Lind side', 'country': 'CZ', 'street_name': 'Maci Canyon', 'street_number': 140, 'zip_code': '1611'}"
23,rory_ipsam@hotmail.com,2022-01-04 19:23:09,chrome,"{'city': 'Metz berg', 'country': 'TN', 'street_name': 'Schiller Station', 'street_number': 164, 'zip_code': '10617'}"
24,thaddeus_eius@hotmail.com,2022-01-04 21:10:59,chrome,"{'city': 'Vandervort bury', 'country': 'JO', 'street_name': 'Grimes Fords', 'street_number': 125, 'zip_code': '1112'}"
25,valentina_sit@yahoo.com,2022-01-05 02:27:25,edge,"{'city': 'McLaughlin mouth', 'country': 'FM', 'street_name': 'Schinner Trail', 'street_number': 88, 'zip_code': '002'}"
26,anastacio_quia@gmail.com,2022-01-05 07:32:46,chrome,"{'city': 'Michael berg', 'country': 'EH', 'street_name': 'Wisoky Fort', 'street_number': 32, 'zip_code': '40422'}"
27,rico_iste@hotmail.com,2022-01-05 12:28:37,safari,"{'city': 'Eliseo burgh', 'country': 'MC', 'street_name': 'Cayla Mews', 'street_number': 106, 'zip_code': '329'}"
28,dolores_cumque@gmail.com,2022-01-05 15:13:42,safari,"{'city': 'Shania chester', 'country': 'NE', 'street_name': 'Marks Summit', 'street_number': 163, 'zip_code': '3321'}"
29,grayson_mollitia@yahoo.com,2022-01-05 20:33:11,chrome,"{'city': 'South Eleanore Rutherford town', 'country': 'IL', 'street_name': 'Kelton Greens', 'street_number': 130, 'zip_code': '5015'}"
30,sage_velit@hotmail.com,2022-01-05 20:57:42,edge,"{'city': 'New Stewart Monahan ton', 'country': 'BA', 'street_name': 'Itzel Tunnel', 'street_number': 140, 'zip_code': '4169'}"
31,jessy_doloremque@yahoo.com,2022-01-06 08:04:47,safari,"{'city': 'Josefa furt', 'country': 'CM', 'street_name': 'Blanda Square', 'street_number': 13, 'zip_code': '1573'}"
32,sammy_nulla@yahoo.com,2022-01-06 08:59:31,safari,"{'city': 'New Lazaro Steuber ton', 'country': 'BB', 'street_name': 'Mary Inlet', 'street_number': 135, 'zip_code': '19165'}"
33,gerry_omnis@gmail.com,2022-01-06 11:26:45,chrome,"{'city': 'Gerald burgh', 'country': 'PG', 'street_name': 'Metz Turnpike', 'street_number': 58, 'zip_code': '8196'}"
34,alexie_aspernatur@hotmail.com,2022-01-06 11:55:53,chrome,"{'city': 'Stroman side', 'country': 'PL', 'street_name': 'Elias Estate', 'street_number': 127, 'zip_code': '7086'}"
35,giles_accusamus@yahoo.com,2022-01-06 12:46:39,safari,"{'city': 'Eladio ton', 'country': 'MK', 'street_name': 'Mueller Road', 'street_number': 28, 'zip_code': '046'}"
36,mortimer_doloribus@yahoo.com,2022-01-06 13:38:25,chrome,"{'city': 'Kyle chester', 'country': 'KY', 'street_name': 'Virgil Ports', 'street_number': 132, 'zip_code': '37348'}"
37,sasha_quidem@hotmail.com,2022-01-06 14:06:37,safari,"{'city': 'South Dennis Borer bury', 'country': 'PM', 'street_name': 'Brady Cliff', 'street_number': 114, 'zip_code': '3246'}"
38,aimee_voluptas@gmail.com,2022-01-06 16:16:28,chrome,"{'city': 'Cruickshank bury', 'country': 'AF', 'street_name': 'Hilma Mill', 'street_number': 112, 'zip_code': '285'}"
39,lina_quasi@gmail.com,2022-01-07 07:25:02,chrome,"{'city': 'Bednar borough', 'country': 'EG', 'street_name': 'DuBuque Coves', 'street_number': 157, 'zip_code': '992'}"
40,blanca_est@hotmail.com,2022-01-07 11:41:55,safari,"{'city': 'Bayer chester', 'country': 'MA', 'street_name': 'Bruen Islands', 'street_number': 92, 'zip_code': '291'}"
41,emilio_quae@yahoo.com,2022-01-07 12:40:43,safari,"{'city': 'Kunze view', 'country': 'GP', 'street_name': 'Felipa Glens', 'street_number': 139, 'zip_code': '1735'}"
42,clarissa_ipsa@yahoo.com,2022-01-07 15:10:18,edge,"{'city': 'Port Carissa Klein side', 'country': 'SK', 'street_name': 'Quigley Loaf', 'street_number': 146, 'zip_code': '1450'}"
43,clint_sit@yahoo.com,2022-01-07 18:33:31,edge,"{'city': 'Spinka port', 'country': 'TM', 'street_name': 'Karley Groves', 'street_number': 155, 'zip_code': '1211'}"
44,ashly_minima@hotmail.com,2022-01-07 18:45:06,safari,"{'city': 'Beahan mouth', 'country': 'ES', 'street_name': 'Doyle Greens', 'street_number': 176, 'zip_code': '22699'}"
45,amie_consequatur@hotmail.com,2022-01-08 04:25:02,chrome,"{'city': 'Schmidt chester', 'country': 'CA', 'street_name': 'Dillon Plain', 'street_number': 89, 'zip_code': '6093'}"
46,cornelius_est@yahoo.com,2022-01-08 09:49:47,firefox,"{'city': 'West Brielle Gerhold side', 'country': 'PR', 'street_name': 'Coty Mountain', 'street_number': 152, 'zip_code': '49189'}"
47,kiara_molestias@gmail.com,2022-01-08 13:13:32,chrome,"{'city': 'Wyman burgh', 'country': 'FO', 'street_name': 'Kole Light', 'street_number': 165, 'zip_code': '213'}"
48,carmella_id@hotmail.com,2022-01-08 15:30:32,safari,"{'city': 'Sanford haven', 'country': 'ZW', 'street_name': 'Ariel Corners', 'street_number': 18, 'zip_code': '551'}"
49,emiliano_harum@yahoo.com,2022-01-08 15:49:13,chrome,"{'city': 'Effertz ton', 'country': 'GH', 'street_name': 'Kianna Motorway', 'street_number': 13, 'zip_code': '194'}"
50,jarvis_quaerat@yahoo.com,2022-01-08 19:53:04,chrome,"{'city': 'Telly chester', 'country': 'MK', 'street_name': ""O'Conner Locks"", 'street_number': 143, 'zip_code': '386'}"
51,jimmie_autem@hotmail.com,2022-01-08 19:58:31,chrome,"{'city': 'Ocie chester', 'country': 'MS', 'street_name': 'Daniel Vista', 'street_number': 89, 'zip_code': '591'}"
52,karli_cupiditate@hotmail.com,2022-01-08 20:46:38,edge,"{'city': 'Port Marianna Kuhlman ville', 'country': 'UM', 'street_name': 'Konopelski Centers', 'street_number': 131, 'zip_code': '1786'}"
53,faustino_qui@hotmail.com,2022-01-08 22:20:05,chrome,"{'city': 'Rempel fort', 'country': 'FR', 'street_name': 'Elmo Wells', 'street_number': 101, 'zip_code': '2271'}"
54,tobin_numquam@hotmail.com,2022-01-09 04:50:25,chrome,"{'city': 'Flatley ville', 'country': 'IO', 'street_name': 'Morton Street', 'street_number': 22, 'zip_code': '756'}"
55,carroll_reprehenderit@yahoo.com,2022-01-09 08:10:30,chrome,"{'city': 'Parker shire', 'country': 'TJ', 'street_name': 'Sheridan Shore', 'street_number': 28, 'zip_code': '054'}"
56,justen_voluptas@gmail.com,2022-01-09 09:34:41,safari,"{'city': 'Dooley town', 'country': 'GQ', 'street_name': 'Khalid Lights', 'street_number': 176, 'zip_code': '3274'}"
57,eula_nemo@yahoo.com,2022-01-09 10:05:56,firefox,"{'city': 'Hoppe side', 'country': 'GD', 'street_name': 'Sabrina Groves', 'street_number': 46, 'zip_code': '687'}"
58,ervin_iure@hotmail.com,2022-01-09 14:47:20,safari,"{'city': 'Port Kaylie Schroeder side', 'country': 'GD', 'street_name': 'Mueller Fords', 'street_number': 75, 'zip_code': '44501'}"
59,nicholaus_commodi@hotmail.com,2022-01-09 15:40:25,chrome,"{'city': 'East Albin Larkin shire', 'country': 'VN', 'street_name': 'Odell Rapids', 'street_number': 167, 'zip_code': '0041'}"
60,jenifer_doloribus@hotmail.com,2022-01-09 20:19:15,chrome,"{'city': 'Lake Kara Sawayn view', 'country': 'LR', 'street_name': 'Kaleigh Track', 'street_number': 191, 'zip_code': '55215'}"
61,christophe_deserunt@yahoo.com,2022-01-09 23:11:45,chrome,"{'city': 'New Xander Reichert land', 'country': 'LI', 'street_name': 'Delmer Ridge', 'street_number': 153, 'zip_code': '23635'}"
62,maurice_non@gmail.com,2022-01-10 00:27:42,chrome,"{'city': 'Kris bury', 'country': 'MV', 'street_name': 'Crona Park', 'street_number': 121, 'zip_code': '939'}"
63,arch_id@hotmail.com,2022-01-10 06:38:13,chrome,"{'city': 'Ivy fort', 'country': 'SX', 'street_name': 'Elmira Course', 'street_number': 195, 'zip_code': '7406'}"
64,watson_non@hotmail.com,2022-01-10 13:13:46,edge,"{'city': 'East Oleta Kulas side', 'country': 'TT', 'street_name': 'Pink Center', 'street_number': 180, 'zip_code': '047'}"
65,jed_dignissimos@yahoo.com,2022-01-10 16:16:38,chrome,"{'city': 'North Elijah Turcotte berg', 'country': 'SO', 'street_name': 'Erdman Ford', 'street_number': 180, 'zip_code': '295'}"
66,obie_ut@yahoo.com,2022-01-10 20:28:33,edge,"{'city': 'Moore berg', 'country': 'US', 'street_name': 'Johann Mills', 'street_number': 116, 'zip_code': '3146'}"
67,gerson_tempora@gmail.com,2022-01-11 04:11:07,edge,"{'city': 'Altenwerth borough', 'country': 'JP', 'street_name': 'Schumm Rue', 'street_number': 73, 'zip_code': '211'}"
68,walker_quibusdam@gmail.com,2022-01-11 04:49:49,safari,"{'city': 'Kutch view', 'country': 'BR', 'street_name': 'Alverta Plain', 'street_number': 66, 'zip_code': '0841'}"
69,linnie_dolor@gmail.com,2022-01-11 10:39:12,edge,"{'city': 'Yost ville', 'country': 'KZ', 'street_name': 'Freeman Ville', 'street_number': 137, 'zip_code': '643'}"
70,ila_doloribus@yahoo.com,2022-01-11 17:17:58,safari,"{'city': 'Satterfield chester', 'country': 'MS', 'street_name': 'Collins Islands', 'street_number': 129, 'zip_code': '4327'}"
71,rogers_qui@yahoo.com,2022-01-12 03:09:47,safari,"{'city': 'East Randi Littel fort', 'country': 'HT', 'street_name': 'Fletcher Rest', 'street_number': 67, 'zip_code': '1771'}"
72,rudolph_consectetur@hotmail.com,2022-01-12 07:37:02,chrome,"{'city': 'Lake Miguel Nikolaus ville', 'country': 'AR', 'street_name': 'Monroe Street', 'street_number': 198, 'zip_code': '98511'}"
73,christopher_reiciendis@hotmail.com,2022-01-12 09:18:19,chrome,"{'city': 'New Philip Moen mouth', 'country': 'MH', 'street_name': 'Shaylee Way', 'street_number': 173, 'zip_code': '75591'}"
74,solon_consequuntur@yahoo.com,2022-01-12 11:52:33,edge,"{'city': 'Dickens berg', 'country': 'FM', 'street_name': 'Jayme Hollow', 'street_number': 182, 'zip_code': '688'}"
75,rahsaan_quis@hotmail.com,2022-01-12 14:52:26,edge,"{'city': 'Hamill burgh', 'country': 'AZ', 'street_name': 'Deckow Lakes', 'street_number': 145, 'zip_code': '84219'}"
76,kelton_quos@yahoo.com,2022-01-12 18:50:56,safari,"{'city': 'Dicki view', 'country': 'BV', 'street_name': 'Felicita Ports', 'street_number': 151, 'zip_code': '348'}"
77,isabelle_optio@yahoo.com,2022-01-12 20:50:55,safari,"{'city': 'Robel mouth', 'country': 'AL', 'street_name': 'Wiegand Heights', 'street_number': 189, 'zip_code': '500'}"
78,emmett_fugit@yahoo.com,2022-01-12 22:11:44,safari,"{'city': 'Helene view', 'country': 'FR', 'street_name': 'Margot Cliffs', 'street_number': 88, 'zip_code': '71561'}"
79,vivian_numquam@hotmail.com,2022-01-13 00:33:34,chrome,"{'city': 'Schmitt ville', 'country': 'AO', 'street_name': 'Fannie Mountain', 'street_number': 159, 'zip_code': '03449'}"
80,joaquin_eos@hotmail.com,2022-01-13 09:37:52,chrome,"{'city': 'Hubert town', 'country': 'CN', 'street_name': 'Effertz Ways', 'street_number': 116, 'zip_code': '715'}"
81,preston_ut@yahoo.com,2022-01-13 10:37:43,chrome,"{'city': 'West Emerald Reinger mouth', 'country': 'BY', 'street_name': 'Mitchell Center', 'street_number': 89, 'zip_code': '137'}"
82,ivah_incidunt@gmail.com,2022-01-13 14:53:03,chrome,"{'city': 'Kutch ville', 'country': 'TK', 'street_name': 'Winfield Brooks', 'street_number': 112, 'zip_code': '7051'}"
83,kaley_quos@hotmail.com,2022-01-13 15:32:03,chrome,"{'city': 'Madeline chester', 'country': 'RS', 'street_name': 'Felicita Rue', 'street_number': 103, 'zip_code': '10860'}"
84,ruthie_quod@gmail.com,2022-01-13 18:12:05,edge,"{'city': 'Jazmyn mouth', 'country': 'LV', 'street_name': 'Kunze Shoals', 'street_number': 108, 'zip_code': '303'}"
85,cristina_doloremque@yahoo.com,2022-01-13 18:29:50,chrome,"{'city': 'New Celestine Terry bury', 'country': 'BE', 'street_name': 'Bartoletti Brooks', 'street_number': 38, 'zip_code': '556'}"
86,fritz_voluptatem@gmail.com,2022-01-13 20:37:02,edge,"{'city': 'Abbott berg', 'country': 'NU', 'street_name': 'Dicki Skyway', 'street_number': 109, 'zip_code': '7930'}"
87,shyann_est@gmail.com,2022-01-13 20:41:36,chrome,"{'city': 'Corkery furt', 'country': 'VU', 'street_name': 'Langosh Extension', 'street_number': 63, 'zip_code': '69587'}"
88,magnus_aperiam@gmail.com,2022-01-13 22:27:51,safari,"{'city': 'Frankie mouth', 'country': 'HN', 'street_name': 'Witting Courts', 'street_number': 0, 'zip_code': '5685'}"
89,jodie_dolor@gmail.com,2022-01-14 05:40:55,safari,"{'city': 'West Rowan Parisian borough', 'country': 'EG', 'street_name': 'Grady Street', 'street_number': 38, 'zip_code': '46839'}"
90,clay_similique@gmail.com,2022-01-14 07:54:13,chrome,"{'city': 'Lake Dusty Rice mouth', 'country': 'IS', 'street_name': 'Angelita Meadows', 'street_number': 17, 'zip_code': '094'}"
91,raven_est@yahoo.com,2022-01-14 11:55:45,safari,"{'city': 'Goodwin mouth', 'country': 'CD', 'street_name': 'Donavon Gateway', 'street_number': 64, 'zip_code': '0648'}"
92,giovanni_dolores@gmail.com,2022-01-14 12:00:00,safari,"{'city': 'King ville', 'country': 'BQ', 'street_name': 'Schoen Knolls', 'street_number': 166, 'zip_code': '022'}"
93,daphney_rerum@gmail.com,2022-01-14 14:50:26,chrome,"{'city': 'Ratke view', 'country': 'VU', 'street_name': 'Schultz Pines', 'street_number': 37, 'zip_code': '83683'}"
94,dora_aut@hotmail.com,2022-01-14 16:03:38,firefox,"{'city': 'New Carolina Kuhn town', 'country': 'CD', 'street_name': 'Malinda Square', 'street_number': 81, 'zip_code': '407'}"
95,brenda_ut@yahoo.com,2022-01-14 19:51:50,chrome,"{'city': 'Larkin land', 'country': 'CU', 'street_name': 'Jones Loop', 'street_number': 106, 'zip_code': '9931'}"
96,augustine_nihil@yahoo.com,2022-01-15 01:10:02,safari,"{'city': 'Kemmer town', 'country': 'VA', 'street_name': 'Johnston Turnpike', 'street_number': 65, 'zip_code': '4475'}"
97,carlos_explicabo@yahoo.com,2022-01-15 04:19:18,chrome,"{'city': 'North Denis Little furt', 'country': 'JO', 'street_name': 'King Road', 'street_number': 51, 'zip_code': '281'}"
98,leslie_repellat@gmail.com,2022-01-15 07:19:53,chrome,"{'city': 'Konopelski mouth', 'country': 'ZA', 'street_name': 'Margaretta Avenue', 'street_number': 104, 'zip_code': '58843'}"
99,emilio_alias@yahoo.com,2022-01-15 08:21:37,edge,"{'city': 'Sporer borough', 'country': 'AX', 'street_name': 'Hyman Shores', 'street_number': 83, 'zip_code': '823'}"
100,hector_magni@yahoo.com,2022-01-15 13:28:58,edge,"{'city': 'Cassin haven', 'country': 'MY', 'street_name': 'Leffler Islands', 'street_number': 169, 'zip_code': '2188'}"
101,florida_reprehenderit@yahoo.com,2022-01-15 15:33:01,firefox,"{'city': 'Roxanne shire', 'country': 'LB', 'street_name': 'Watsica Parkway', 'street_number': 85, 'zip_code': '135'}"
102,beverly_tenetur@yahoo.com,2022-01-15 15:58:31,edge,"{'city': 'Crooks mouth', 'country': 'MM', 'street_name': 'Shanahan Squares', 'street_number': 108, 'zip_code': '319'}"
103,amaya_mollitia@gmail.com,2022-01-15 20:27:15,chrome,"{'city': 'Lake Lee Dach ville', 'country': 'DK', 'street_name': 'Americo Circles', 'street_number': 186, 'zip_code': '51302'}"
104,cornelius@hotmail.com,2022-01-15 23:50:54,chrome,"{'city': 'Wyman stad', 'country': 'IT', 'street_name': 'Tomasa Gardens', 'street_number': 1, 'zip_code': '58387'}"
105,ezequiel_pariatur@gmail.com,2022-01-16 06:23:54,chrome,"{'city': 'Bailey town', 'country': 'MR', 'street_name': 'Yost Port', 'street_number': 11, 'zip_code': '7150'}"
106,yasmine_animi@gmail.com,2022-01-16 22:09:21,safari,"{'city': 'Mayer haven', 'country': 'ES', 'street_name': 'Bogisich Ports', 'street_number': 85, 'zip_code': '04473'}"
107,jarret_quibusdam@hotmail.com,2022-01-16 22:24:45,chrome,"{'city': 'Lockman furt', 'country': 'TR', 'street_name': 'Witting Ways', 'street_number': 90, 'zip_code': '5924'}"
108,nickolas_quis@gmail.com,2022-01-17 01:48:37,edge,"{'city': 'Predovic borough', 'country': 'LV', 'street_name': 'Hand Hill', 'street_number': 71, 'zip_code': '442'}"
109,marisol_praesentium@hotmail.com,2022-01-17 09:20:18,chrome,"{'city': 'North Charlene Hilpert stad', 'country': 'AX', 'street_name': 'Trantow Mission', 'street_number': 121, 'zip_code': '9035'}"
110,felipa_recusandae@hotmail.com,2022-01-17 10:04:30,safari,"{'city': 'Myrtis town', 'country': 'IQ', 'street_name': 'Chadrick Port', 'street_number': 86, 'zip_code': '03269'}"
111,deondre_eum@gmail.com,2022-01-17 13:53:37,chrome,"{'city': 'Towne burgh', 'country': 'DK', 'street_name': 'Hartmann Knolls', 'street_number': 50, 'zip_code': '476'}"
112,nikita_unde@hotmail.com,2022-01-17 16:14:59,chrome,"{'city': 'East Mia Herman fort', 'country': 'CH', 'street_name': 'Audreanne Ferry', 'street_number': 69, 'zip_code': '05143'}"
113,dorothy_deserunt@hotmail.com,2022-01-17 17:00:23,edge,"{'city': 'Barton view', 'country': 'WS', 'street_name': 'Jaskolski Ramp', 'street_number': 188, 'zip_code': '8993'}"
114,kailyn_molestiae@gmail.com,2022-01-17 17:14:01,chrome,"{'city': 'Meghan furt', 'country': 'BE', 'street_name': 'Nico Ports', 'street_number': 104, 'zip_code': '908'}"
115,assumenda.paxton@hotmail.com,2022-01-18 01:50:45,chrome,"{'city': 'Port Candice Tillman port', 'country': 'HK', 'street_name': 'Hamill Stravenue', 'street_number': 144, 'zip_code': '782'}"
116,hal_corrupti@hotmail.com,2022-01-18 09:29:07,edge,"{'city': 'Schmeler furt', 'country': 'GB', 'street_name': 'McGlynn Groves', 'street_number': 77, 'zip_code': '0534'}"
117,treva_consequuntur@yahoo.com,2022-01-18 14:16:15,chrome,"{'city': 'Keebler mouth', 'country': 'HK', 'street_name': 'Prince Plains', 'street_number': 41, 'zip_code': '1342'}"
118,norbert_soluta@gmail.com,2022-01-18 18:03:32,edge,"{'city': 'Balistreri fort', 'country': 'HU', 'street_name': 'Weissnat Forks', 'street_number': 49, 'zip_code': '955'}"
119,lucie_et@hotmail.com,2022-01-18 23:34:32,chrome,"{'city': 'Smith view', 'country': 'NC', 'street_name': 'Jayda Terrace', 'street_number': 159, 'zip_code': '382'}"
120,tiara_et@yahoo.com,2022-01-19 01:01:41,chrome,"{'city': 'Zieme bury', 'country': 'PS', 'street_name': 'VonRueden Dam', 'street_number': 121, 'zip_code': '2597'}"
121,izaiah_ad@gmail.com,2022-01-19 02:26:57,safari,"{'city': 'Reichel ton', 'country': 'SO', 'street_name': 'Kshlerin Meadows', 'street_number': 190, 'zip_code': '079'}"
122,samir_quia@hotmail.com,2022-01-19 02:46:48,safari,"{'city': 'Hackett stad', 'country': 'UG', 'street_name': 'Swaniawski Hills', 'street_number': 3, 'zip_code': '4984'}"
123,vivian_ratione@gmail.com,2022-01-19 10:54:13,safari,"{'city': 'Nienow fort', 'country': 'SN', 'street_name': 'Nora Trace', 'street_number': 26, 'zip_code': '6074'}"
124,kole_voluptate@hotmail.com,2022-01-19 23:54:11,safari,"{'city': 'Jenkins side', 'country': 'LY', 'street_name': 'Hyatt Locks', 'street_number': 66, 'zip_code': '7868'}"
125,alexane_ipsam@gmail.com,2022-01-20 06:03:25,safari,"{'city': 'Douglas mouth', 'country': 'BE', 'street_name': 'Alvera Course', 'street_number': 42, 'zip_code': '81289'}"
126,rachel_ut@gmail.com,2022-01-20 07:34:50,edge,"{'city': 'East Syble Leffler side', 'country': 'GU', 'street_name': 'Candace Points', 'street_number': 172, 'zip_code': '0243'}"
127,salvatore_voluptate@hotmail.com,2022-01-20 12:41:17,chrome,"{'city': 'Okuneva fort', 'country': 'VC', 'street_name': 'Schiller Center', 'street_number': 190, 'zip_code': '682'}"
128,glen_occaecati@yahoo.com,2022-01-21 08:32:33,chrome,"{'city': 'Jaskolski view', 'country': 'GH', 'street_name': 'Savanna Inlet', 'street_number': 112, 'zip_code': '856'}"
129,vinnie_qui@gmail.com,2022-01-21 10:04:49,chrome,"{'city': 'Una view', 'country': 'LU', 'street_name': 'Lynch Ville', 'street_number': 23, 'zip_code': '6723'}"
130,eve_quia@gmail.com,2022-01-21 11:52:59,chrome,"{'city': 'Powlowski fort', 'country': 'AQ', 'street_name': 'Santina Ports', 'street_number': 136, 'zip_code': '572'}"
131,abdullah_qui@yahoo.com,2022-01-21 14:24:11,edge,"{'city': 'North Nathen Veum side', 'country': 'BZ', 'street_name': 'Theodora Corners', 'street_number': 43, 'zip_code': '42197'}"
132,nola_et@hotmail.com,2022-01-21 18:12:28,safari,"{'city': 'Carroll bury', 'country': 'AO', 'street_name': 'Wiza Fork', 'street_number': 80, 'zip_code': '68574'}"
133,elza_voluptatem@hotmail.com,2022-01-21 21:00:56,chrome,"{'city': ""O'Reilly ton"", 'country': 'MT', 'street_name': 'Purdy Drives', 'street_number': 32, 'zip_code': '810'}"
134,lauryn_in@yahoo.com,2022-01-21 22:28:33,chrome,"{'city': 'Wyatt port', 'country': 'ME', 'street_name': 'Tyrell Plains', 'street_number': 1, 'zip_code': '9279'}"
135,felicita_quis@yahoo.com,2022-01-22 00:56:03,chrome,"{'city': 'Halvorson port', 'country': 'UG', 'street_name': 'Dorris Radial', 'street_number': 31, 'zip_code': '7108'}"
136,junius_voluptate@gmail.com,2022-01-22 08:37:42,chrome,"{'city': 'Collins port', 'country': 'TH', 'street_name': 'Amy Stream', 'street_number': 132, 'zip_code': '74347'}"
137,arvel_alias@yahoo.com,2022-01-22 18:03:11,edge,"{'city': 'Jakubowski view', 'country': 'CZ', 'street_name': 'Jerald Spring', 'street_number': 169, 'zip_code': '82552'}"
138,emile_qui@hotmail.com,2022-01-22 20:15:47,internet_explorer,"{'city': 'Paucek side', 'country': 'KZ', 'street_name': 'Myrtice Via', 'street_number': 153, 'zip_code': '53889'}"
139,jaunita_rerum@hotmail.com,2022-01-22 21:54:23,internet_explorer,"{'city': 'Mraz fort', 'country': 'KM', 'street_name': 'Zulauf Creek', 'street_number': 9, 'zip_code': '23127'}"
140,keenan_at@hotmail.com,2022-01-23 09:47:37,chrome,"{'city': 'Wintheiser furt', 'country': 'JE', 'street_name': 'Amie Mountain', 'street_number': 163, 'zip_code': '76120'}"
141,hailie_voluptatem@hotmail.com,2022-01-23 10:15:18,chrome,"{'city': 'Bartell land', 'country': 'MH', 'street_name': 'Alanna Crossing', 'street_number': 153, 'zip_code': '46968'}"
142,amiya_id@yahoo.com,2022-01-23 17:13:45,safari,"{'city': 'Schamberger land', 'country': 'NI', 'street_name': 'Beatty Prairie', 'street_number': 71, 'zip_code': '634'}"
143,maya_rerum@hotmail.com,2022-01-23 17:31:46,chrome,"{'city': 'Loy mouth', 'country': 'TC', 'street_name': 'Ahmed Roads', 'street_number': 157, 'zip_code': '4403'}"
144,wilbert_aut@yahoo.com,2022-01-23 17:47:08,chrome,"{'city': 'Treutel ville', 'country': 'CA', 'street_name': 'Rutherford Courts', 'street_number': 126, 'zip_code': '04348'}"
145,jeanette_aut@gmail.com,2022-01-23 21:19:23,chrome,"{'city': 'Kuhic bury', 'country': 'MR', 'street_name': 'Hagenes Flats', 'street_number': 123, 'zip_code': '74186'}"
